0,dividend
2020-08-27,1.705
2020-08-26,1.708
2020-08-25,1.725
2020-08-24,1.731
2020-08-21,1.749
2020-08-20,1.755
2020-08-19,1.76
2020-08-18,1.752
2020-08-17,1.756
2020-08-14,1.761
2020-08-13,1.761
2020-08-12,1.757
2020-08-11,1.782
2020-08-10,1.768
2020-08-07,1.772
2020-08-06,1.774
2020-08-05,1.785
2020-08-04,1.796
2020-08-03,1.803
2020-07-31,1.816
2020-07-30,1.838
2020-07-29,1.832
2020-07-28,1.854
2020-07-27,1.842
2020-07-24,1.856
2020-07-23,1.844
2020-07-22,1.822
2020-07-21,1.832
2020-07-20,1.835
2020-07-17,1.851
2020-07-16,1.856
2020-07-15,1.85
2020-07-14,1.866
2020-07-13,1.891
2020-07-10,1.874
2020-07-09,1.893
2020-07-08,1.883
2020-07-07,1.897
2020-07-06,1.877
2020-07-02,1.907
2020-07-01,1.915
2020-06-30,1.925
2020-06-29,1.954
2020-06-26,1.982
2020-06-25,1.934
2020-06-24,1.956
2020-06-23,1.905
2020-06-22,1.913
2020-06-19,1.926
2020-06-18,1.915
2020-06-17,1.916
2020-06-16,1.909
2020-06-15,1.945
2020-06-12,1.961
2020-06-11,1.987
2020-06-10,1.87
2020-06-09,1.86
2020-06-08,1.845
2020-06-05,1.868
2020-06-04,1.917
2020-06-03,1.91
2020-06-02,1.936
2020-06-01,1.952
2020-05-29,1.958
2020-05-28,1.968
2020-05-27,1.963
2020-05-26,1.992
2020-05-22,2.017
2020-05-21,2.022
2020-05-20,2.006
2020-05-19,2.039
2020-05-18,2.018
2020-05-15,2.082
2020-05-14,2.09
2020-05-13,2.114
2020-05-12,2.077
2020-05-11,2.034
2020-05-08,2.035
2020-05-07,2.069
2020-05-06,2.093
2020-05-05,2.078
2020-05-04,2.097
2020-05-01,2.106
2020-04-30,2.047
2020-04-29,2.027
2020-04-28,2.081
2020-04-27,2.07
2020-04-24,2.1
2020-04-23,2.13
2020-04-22,2.128
2020-04-21,2.177
2020-04-20,2.11
2020-04-17,2.073
2020-04-16,2.128
2020-04-15,2.141
2020-04-14,2.093
2020-04-13,2.157
2020-04-09,2.136
2020-04-08,2.167
2020-04-07,2.24
2020-04-06,2.237
2020-04-03,2.394
2020-04-02,2.358
2020-04-01,2.412
2020-03-31,2.305
2020-03-30,2.251
2020-03-27,2.327
2020-03-26,2.248
2020-03-25,2.389
2020-03-24,2.416
2020-03-23,2.643
2020-03-20,2.565
2020-03-19,2.454
2020-03-18,2.466
2020-03-17,2.338
2020-03-16,2.478
2020-03-13,2.181
2020-03-12,2.384
2020-03-11,2.157
2020-03-10,2.052
2020-03-09,2.153
2020-03-06,1.989
2020-03-05,1.955
2020-03-04,1.889
2020-03-03,1.969
2020-03-02,1.913
2020-02-28,1.987
2020-02-27,1.97
2020-02-26,1.883
2020-02-25,1.876
2020-02-24,1.819
2020-02-21,1.758
2020-02-20,1.74
2020-02-19,1.733
2020-02-18,1.741
2020-02-14,1.736
2020-02-13,1.74
2020-02-12,1.737
2020-02-11,1.748
2020-02-10,1.751
2020-02-07,1.764
2020-02-06,1.754
2020-02-05,1.76
2020-02-04,1.78
2020-02-03,1.806
2020-01-31,1.82
2020-01-30,1.774
2020-01-29,1.779
2020-01-28,1.778
2020-01-27,1.796
2020-01-24,1.767
2020-01-23,1.751
2020-01-22,1.753
2020-01-21,1.754
2020-01-17,1.749
2020-01-16,1.756
2020-01-15,1.771
2020-01-14,1.774
2020-01-13,1.771
2020-01-10,1.784
2020-01-09,1.778
2020-01-08,1.79
2020-01-07,1.799
2020-01-06,1.794
2020-01-03,1.8
2020-01-02,1.788
2019-12-31,1.803
2019-12-30,1.797
2019-12-27,1.787
2019-12-26,1.787
2019-12-24,1.796
2019-12-23,1.796
2019-12-20,1.797
2019-12-19,1.806
2019-12-18,1.814
2019-12-17,1.814
2019-12-16,1.814
2019-12-13,1.827
2019-12-12,1.827
2019-12-11,1.843
2019-12-10,1.848
2019-12-09,1.846
2019-12-06,1.84
2019-12-05,1.857
2019-12-04,1.86
2019-12-03,1.872
2019-12-02,1.859
2019-11-29,1.833
2019-11-27,1.825
2019-11-26,1.833
2019-11-25,1.837
2019-11-22,1.851
2019-11-21,1.855
2019-11-20,1.852
2019-11-19,1.845
2019-11-18,1.844
2019-11-15,1.845
2019-11-14,1.859
2019-11-13,1.86
2019-11-12,1.862
2019-11-11,1.865
2019-11-08,1.861
2019-11-07,1.866
2019-11-06,1.871
2019-11-05,1.872
2019-11-04,1.87
2019-11-01,1.877
2019-10-31,1.895
2019-10-30,1.878
2019-10-29,1.884
2019-10-28,1.883
2019-10-25,1.893
2019-10-24,1.901
2019-10-23,1.904
2019-10-22,1.91
2019-10-21,1.903
2019-10-18,1.916
2019-10-17,1.909
2019-10-16,1.914
2019-10-15,1.91
2019-10-14,1.929
2019-10-11,1.926
2019-10-10,1.947
2019-10-09,1.96
2019-10-08,1.978
2019-10-07,1.947
2019-10-04,1.938
2019-10-03,1.966
2019-10-02,1.982
2019-10-01,1.946
2019-09-30,1.922
2019-09-27,1.919
2019-09-26,1.909
2019-09-25,1.904
2019-09-24,1.916
2019-09-23,1.9
2019-09-20,1.9
2019-09-19,1.89
2019-09-18,1.89
2019-09-17,1.891
2019-09-16,1.896
2019-09-13,1.89
2019-09-12,1.889
2019-09-11,1.894
2019-09-10,1.908
2019-09-09,1.908
2019-09-06,1.908
2019-09-05,1.91
2019-09-04,1.935
2019-09-03,1.956
2019-08-30,1.929
2019-08-29,1.931
2019-08-28,1.955
2019-08-27,1.968
2019-08-26,1.962
2019-08-23,1.983
2019-08-22,1.932
2019-08-21,1.931
2019-08-20,1.947
2019-08-19,1.931
2019-08-16,1.955
2019-08-15,1.983
2019-08-14,1.988
2019-08-13,1.929
2019-08-12,1.958
2019-08-09,1.934
2019-08-08,1.922
2019-08-07,1.958
2019-08-06,1.959
2019-08-05,1.985
2019-08-02,1.926
2019-08-01,1.912
2019-07-31,1.894
2019-07-30,1.861
2019-07-29,1.856
2019-07-26,1.853
2019-07-25,1.867
2019-07-24,1.857
2019-07-23,1.866
2019-07-22,1.879
2019-07-19,1.884
2019-07-18,1.872
2019-07-17,1.879
2019-07-16,1.867
2019-07-15,1.86
2019-07-12,1.861
2019-07-11,1.869
2019-07-10,1.874
2019-07-09,1.882
2019-07-08,1.884
2019-07-05,1.875
2019-07-03,1.872
2019-07-02,1.886
2019-07-01,1.892
2019-06-28,1.893
2019-06-27,1.904
2019-06-26,1.912
2019-06-25,1.909
2019-06-24,1.891
2019-06-21,1.888
2019-06-20,1.885
2019-06-19,1.903
2019-06-18,1.909
2019-06-17,1.928
2019-06-14,1.929
2019-06-13,1.926
2019-06-12,1.934
2019-06-11,1.93
2019-06-10,1.93
2019-06-07,1.939
2019-06-06,1.959
2019-06-05,1.971
2019-06-04,1.987
2019-06-03,2.03
2019-05-31,2.024
2019-05-30,1.984
2019-05-29,1.988
2019-05-28,1.974
2019-05-24,1.957
2019-05-23,1.96
2019-05-22,1.937
2019-05-21,1.931
2019-05-20,1.948
2019-05-17,1.935
2019-05-16,1.923
2019-05-15,1.94
2019-05-14,1.952
2019-05-13,1.967
2019-05-10,1.92
2019-05-09,1.927
2019-05-08,1.921
2019-05-07,1.918
2019-05-06,1.886
2019-05-03,1.878
2019-05-02,1.896
2019-05-01,1.892
2019-04-30,1.878
2019-04-29,1.867
2019-04-26,1.869
2019-04-25,1.878
2019-04-24,1.877
2019-04-23,1.873
2019-04-22,1.889
2019-04-18,1.891
2019-04-17,1.894
2019-04-16,1.89
2019-04-15,1.891
2019-04-12,1.89
2019-04-11,1.902
2019-04-10,1.902
2019-04-09,1.909
2019-04-08,1.897
2019-04-05,1.899
2019-04-04,1.908
2019-04-03,1.912
2019-04-02,1.916
2019-04-01,1.916
2019-03-29,1.924
2019-03-28,1.937
2019-03-27,1.944
2019-03-26,1.935
2019-03-25,1.949
2019-03-22,1.947
2019-03-21,1.91
2019-03-20,1.931
2019-03-19,1.925
2019-03-18,1.925
2019-03-15,1.932
2019-03-14,1.942
2019-03-13,1.94
2019-03-12,1.954
2019-03-11,1.96
2019-03-08,1.988
2019-03-07,1.984
2019-03-06,1.968
2019-03-05,1.955
2019-03-04,1.953
2019-03-01,1.945
2019-02-28,1.959
2019-02-27,1.939
2019-02-26,1.938
2019-02-25,1.937
2019-02-22,1.939
2019-02-21,1.951
2019-02-20,1.945
2019-02-19,1.948
2019-02-15,1.951
2019-02-14,1.972
2019-02-13,1.967
2019-02-12,1.973
2019-02-11,1.998
2019-02-08,2.0
2019-02-07,2.001
2019-02-06,1.982
2019-02-05,1.978
2019-02-04,1.987
2019-02-01,2.001
2019-01-31,2.003
2019-01-30,2.005
2019-01-29,2.036
2019-01-28,2.033
2019-01-25,2.017
2019-01-24,2.034
2019-01-23,2.037
2019-01-22,2.041
2019-01-18,2.013
2019-01-17,2.039
2019-01-16,2.055
2019-01-15,2.059
2019-01-14,2.081
2019-01-11,2.07
2019-01-10,2.07
2019-01-09,2.079
2019-01-08,2.088
2019-01-07,2.108
2019-01-04,2.123
2019-01-03,2.196
2019-01-02,2.141
2018-12-31,2.144
2018-12-28,2.143
2018-12-27,2.141
2018-12-26,2.159
2018-12-24,2.266
2018-12-21,2.205
2018-12-20,2.159
2018-12-19,2.125
2018-12-18,2.093
2018-12-17,2.093
2018-12-14,2.049
2018-12-13,2.01
2018-12-12,2.01
2018-12-11,2.021
2018-12-10,2.02
2018-12-07,2.023
2018-12-06,1.976
2018-12-04,1.973
2018-12-03,1.909
2018-11-30,1.93
2018-11-29,1.929
2018-11-28,1.925
2018-11-27,1.969
2018-11-26,1.975
2018-11-23,2.006
2018-11-21,1.993
2018-11-20,1.999
2018-11-19,1.963
2018-11-16,1.93
2018-11-15,1.934
2018-11-14,1.955
2018-11-13,1.94
2018-11-12,1.937
2018-11-09,1.899
2018-11-08,1.881
2018-11-07,1.877
2018-11-06,1.917
2018-11-05,1.929
2018-11-02,1.939
2018-11-01,1.927
2018-10-31,1.947
2018-10-30,1.951
2018-10-29,1.982
2018-10-26,1.969
2018-10-25,1.935
2018-10-24,1.971
2018-10-23,1.91
2018-10-22,1.899
2018-10-19,1.891
2018-10-18,1.89
2018-10-17,1.863
2018-10-16,1.863
2018-10-15,1.903
2018-10-12,1.891
2018-10-11,1.918
2018-10-10,1.879
2018-10-09,1.817
2018-10-08,1.815
2018-10-05,1.814
2018-10-04,1.804
2018-10-03,1.789
2018-10-02,1.79
2018-10-01,1.79
2018-09-28,1.781
2018-09-27,1.781
2018-09-26,1.786
2018-09-25,1.78
2018-09-24,1.777
2018-09-21,1.771
2018-09-20,1.771
2018-09-19,1.784
2018-09-18,1.787
2018-09-17,1.796
2018-09-14,1.786
2018-09-13,1.787
2018-09-12,1.796
2018-09-11,1.797
2018-09-10,1.804
2018-09-07,1.807
2018-09-06,1.803
2018-09-05,1.796
2018-09-04,1.791
2018-08-31,1.788
2018-08-30,1.773
2018-08-29,1.765
2018-08-28,1.775
2018-08-27,1.776
2018-08-24,1.789
2018-08-23,1.801
2018-08-22,1.797
2018-08-21,1.797
2018-08-20,1.8
2018-08-17,1.805
2018-08-16,1.811
2018-08-15,1.825
2018-08-14,1.811
2018-08-13,1.823
2018-08-10,1.816
2018-08-09,1.803
2018-08-08,1.8
2018-08-07,1.8
2018-08-06,1.805
2018-08-03,1.811
2018-08-02,1.819
2018-08-01,1.828
2018-07-31,1.827
2018-07-30,1.819
2018-07-27,1.809
2018-07-26,1.797
2018-07-25,1.792
2018-07-24,1.808
2018-07-23,1.817
2018-07-20,1.82
2018-07-19,1.818
2018-07-18,1.811
2018-07-17,1.815
2018-07-16,1.822
2018-07-13,1.82
2018-07-12,1.822
2018-07-11,1.838
2018-07-10,1.825
2018-07-09,1.831
2018-07-06,1.848
2018-07-05,1.863
2018-07-03,1.879
2018-07-02,1.87
2018-06-29,1.864
2018-06-28,1.865
2018-06-27,1.877
2018-06-26,1.86
2018-06-25,1.865
2018-06-22,1.839
2018-06-21,1.842
2018-06-20,1.831
2018-06-19,1.834
2018-06-18,1.826
2018-06-15,1.823
2018-06-14,1.821
2018-06-13,1.825
2018-06-12,1.818
2018-06-11,1.821
2018-06-08,1.823
2018-06-07,1.829
2018-06-06,1.827
2018-06-05,1.843
2018-06-04,1.844
2018-06-01,1.853
2018-05-31,1.873
2018-05-30,1.848
2018-05-29,1.871
2018-05-25,1.849
2018-05-24,1.845
2018-05-23,1.841
2018-05-22,1.847
2018-05-21,1.842
2018-05-18,1.855
2018-05-17,1.85
2018-05-16,1.849
2018-05-15,1.856
2018-05-14,1.844
2018-05-11,1.845
2018-05-10,1.848
2018-05-09,1.866
2018-05-08,1.884
2018-05-07,1.883
2018-05-04,1.89
2018-05-03,1.914
2018-05-02,1.91
2018-05-01,1.896
2018-04-30,1.901
2018-04-27,1.873
2018-04-26,1.875
2018-04-25,1.894
2018-04-24,1.898
2018-04-23,1.872
2018-04-20,1.873
2018-04-19,1.857
2018-04-18,1.846
2018-04-17,1.847
2018-04-16,1.867
2018-04-13,1.882
2018-04-12,1.877
2018-04-11,1.892
2018-04-10,1.882
2018-04-09,1.913
2018-04-06,1.92
2018-04-05,1.878
2018-04-04,1.891
2018-04-03,1.912
2018-04-02,1.937
2018-03-29,1.88
2018-03-28,1.906
2018-03-27,1.9
2018-03-26,1.867
2018-03-23,1.918
2018-03-22,1.878
2018-03-21,1.83
2018-03-20,1.827
2018-03-19,1.83
2018-03-16,1.804
2018-03-15,1.807
2018-03-14,1.805
2018-03-13,1.795
2018-03-12,1.784
2018-03-09,1.781
2018-03-08,1.812
2018-03-07,1.82
2018-03-06,1.82
2018-03-05,1.824
2018-03-02,1.844
2018-03-01,1.854
2018-02-28,1.829
2018-02-27,1.796
2018-02-26,1.773
2018-02-23,1.794
2018-02-22,1.823
2018-02-21,1.825
2018-02-20,1.815
2018-02-16,1.804
2018-02-15,1.805
2018-02-14,1.826
2018-02-13,1.851
2018-02-12,1.856
2018-02-09,1.882
2018-02-08,1.91
2018-02-07,1.838
2018-02-06,1.829
2018-02-05,1.861
2018-02-02,1.784
2018-02-01,1.747
2018-01-31,1.746
2018-01-30,1.734
2018-01-29,1.715
2018-01-26,1.703
2018-01-25,1.723
2018-01-24,1.724
2018-01-23,1.723
2018-01-22,1.727
2018-01-19,1.741
2018-01-18,1.749
2018-01-17,1.746
2018-01-16,1.762
2018-01-15,1.756
2018-01-12,1.756
2018-01-11,1.768
2018-01-10,1.78
2018-01-09,1.778
2018-01-08,1.781
2018-01-05,1.784
2018-01-04,1.796
2018-01-03,1.803
2018-01-02,1.815
2018-01-01,1.83
2017-12-29,1.821
2017-12-28,1.811
2017-12-27,1.815
2017-12-26,1.816
2017-12-25,1.814
2017-12-22,1.814
2017-12-21,1.813
2017-12-20,1.817
2017-12-19,1.815
2017-12-18,1.81
2017-12-15,1.819
2017-12-14,1.836
2017-12-13,1.828
2017-12-12,1.827
2017-12-11,1.83
2017-12-08,1.836
2017-12-07,1.846
2017-12-06,1.851
2017-12-05,1.851
2017-12-04,1.844
2017-12-01,1.842
2017-11-30,1.839
2017-11-29,1.844
2017-11-28,1.843
2017-11-27,1.861
2017-11-24,1.861
2017-11-23,1.864
2017-11-22,1.864
2017-11-21,1.863
2017-11-20,1.875
2017-11-17,1.878
2017-11-16,1.873
2017-11-15,1.888
2017-11-14,1.878
2017-11-13,1.873
2017-11-10,1.875
2017-11-09,1.873
2017-11-08,1.866
2017-11-07,1.869
2017-11-06,1.869
2017-11-03,1.871
2017-11-02,1.877
2017-11-01,1.877
2017-10-31,1.88
2017-10-30,1.872
2017-10-27,1.866
2017-10-26,1.881
2017-10-25,1.884
2017-10-24,1.875
2017-10-23,1.878
2017-10-20,1.871
2017-10-19,1.88
2017-10-18,1.881
2017-10-17,1.882
2017-10-16,1.883
2017-10-13,1.887
2017-10-12,1.888
2017-10-11,1.885
2017-10-10,1.889
2017-10-09,1.893
2017-10-06,1.89
2017-10-05,1.887
2017-10-04,1.898
2017-10-03,1.901
2017-10-02,1.905
2017-09-29,1.899
2017-09-28,1.906
2017-09-27,1.909
2017-09-26,1.916
2017-09-25,1.917
2017-09-22,1.912
2017-09-21,1.914
2017-09-20,1.908
2017-09-19,1.909
2017-09-18,1.911
2017-09-15,1.914
2017-09-14,1.917
2017-09-13,1.915
2017-09-12,1.917
2017-09-11,1.923
2017-09-08,1.944
2017-09-07,1.941
2017-09-06,1.941
2017-09-05,1.947
2017-09-04,1.932
2017-09-01,1.932
2017-08-31,1.936
2017-08-30,1.934
2017-08-29,1.943
2017-08-28,1.945
2017-08-25,1.946
2017-08-24,1.949
2017-08-23,1.945
2017-08-22,1.938
2017-08-21,1.958
2017-08-18,1.96
2017-08-17,1.956
2017-08-16,1.926
2017-08-15,1.929
2017-08-14,1.928
2017-08-11,1.947
2017-08-10,1.95
2017-08-09,1.922
2017-08-08,1.921
2017-08-07,1.916
2017-08-04,1.919
2017-08-03,1.923
2017-08-02,1.919
2017-08-01,1.92
2017-07-31,1.924
2017-07-28,1.91
2017-07-27,1.908
2017-07-26,1.906
2017-07-25,1.906
2017-07-24,1.912
2017-07-21,1.91
2017-07-20,1.909
2017-07-19,1.909
2017-07-18,1.919
2017-07-17,1.92
2017-07-14,1.92
2017-07-13,1.929
2017-07-12,1.933
2017-07-11,1.947
2017-07-10,1.945
2017-07-07,1.947
2017-07-06,1.96
2017-07-05,1.941
2017-07-03,1.944
2017-06-30,1.948
2017-06-29,1.94
2017-06-28,1.923
2017-06-27,1.94
2017-06-26,1.925
2017-06-23,1.925
2017-06-22,1.928
2017-06-21,1.927
2017-06-20,1.926
2017-06-19,1.913
2017-06-16,1.929
2017-06-15,1.93
2017-06-14,1.925
2017-06-13,1.923
2017-06-12,1.932
2017-06-09,1.93
2017-06-08,1.929
2017-06-07,1.929
2017-06-06,1.932
2017-06-05,1.927
2017-06-02,1.925
2017-06-01,1.932
2017-05-31,1.946
2017-05-30,1.934
2017-05-26,1.931
2017-05-25,1.932
2017-05-24,1.941
2017-05-23,1.945
2017-05-22,1.949
2017-05-19,1.959
2017-05-18,1.972
2017-05-17,1.98
2017-05-16,1.944
2017-05-15,1.942
2017-05-12,1.952
2017-05-11,1.949
2017-05-10,1.944
2017-05-09,1.947
2017-05-08,1.945
2017-05-05,1.945
2017-05-04,1.953
2017-05-03,1.954
2017-05-02,1.951
2017-05-01,1.954
2017-04-28,1.945
2017-04-27,1.942
2017-04-26,1.943
2017-04-25,1.942
2017-04-24,1.954
2017-04-21,1.975
2017-04-20,1.969
2017-04-19,1.984
2017-04-18,1.98
2017-04-17,1.974
2017-04-13,1.991
2017-04-12,1.978
2017-04-11,1.97
2017-04-10,1.968
2017-04-07,1.969
2017-04-06,1.967
2017-04-05,1.971
2017-04-04,1.965
2017-04-03,1.966
2017-03-31,1.963
2017-03-30,1.949
2017-03-29,1.955
2017-03-28,1.957
2017-03-27,1.971
2017-03-24,1.969
2017-03-23,1.967
2017-03-22,1.965
2017-03-21,1.969
2017-03-20,1.944
2017-03-17,1.941
2017-03-16,1.938
2017-03-15,1.935
2017-03-14,1.951
2017-03-13,1.944
2017-03-10,1.945
2017-03-09,1.951
2017-03-08,1.953
2017-03-07,1.949
2017-03-06,1.943
2017-03-03,1.937
2017-03-02,1.938
2017-03-01,1.926
2017-02-28,1.952
2017-02-27,1.938
2017-02-24,1.94
2017-02-23,1.943
2017-02-22,1.944
2017-02-21,1.942
2017-02-17,1.954
2017-02-16,1.957
2017-02-15,1.955
2017-02-14,1.965
2017-02-13,1.973
2017-02-10,1.983
2017-02-09,1.99
2017-02-08,2.002
2017-02-07,2.003
2017-02-06,2.003
2017-02-03,1.999
2017-02-02,2.014
2017-02-01,2.015
2017-01-31,2.015
2017-01-30,2.004
2017-01-27,1.992
2017-01-26,1.99
2017-01-25,1.988
2017-01-24,2.004
2017-01-23,2.017
2017-01-20,2.012
2017-01-19,2.019
2017-01-18,2.012
2017-01-17,2.015
2017-01-13,2.009
2017-01-12,2.013
2017-01-11,2.009
2017-01-10,2.014
2017-01-09,2.014
2017-01-06,2.007
2017-01-05,2.014
2017-01-04,2.013
2017-01-03,2.024
2016-12-30,2.031
2016-12-29,2.022
2016-12-28,2.021
2016-12-27,2.005
2016-12-23,2.009
2016-12-22,2.012
2016-12-21,2.008
2016-12-20,2.003
2016-12-19,2.01
2016-12-16,2.014
2016-12-15,2.011
2016-12-14,2.018
2016-12-13,2.002
2016-12-12,2.015
2016-12-09,2.013
2016-12-08,2.025
2016-12-07,2.029
2016-12-06,2.056
2016-12-05,2.063
2016-12-02,2.075
2016-12-01,2.076
2016-11-30,2.068
2016-11-29,2.052
2016-11-28,2.055
2016-11-25,2.044
2016-11-23,2.052
2016-11-22,2.054
2016-11-21,2.059
2016-11-18,2.074
2016-11-17,2.069
2016-11-16,2.079
2016-11-15,2.075
2016-11-14,2.091
2016-11-11,2.091
2016-11-10,2.088
2016-11-09,2.092
2016-11-08,2.115
2016-11-07,2.123
2016-11-04,2.17
2016-11-03,2.166
2016-11-02,2.157
2016-11-01,2.143
2016-10-31,2.128
2016-10-28,2.118
2016-10-27,2.111
2016-10-26,2.105
2016-10-25,2.101
2016-10-24,2.093
2016-10-21,2.103
2016-10-20,2.103
2016-10-19,2.1
2016-10-18,2.105
2016-10-17,2.118
2016-10-14,2.111
2016-10-13,2.112
2016-10-12,2.105
2016-10-11,2.107
2016-10-10,2.081
2016-10-07,2.091
2016-10-06,2.084
2016-10-05,2.085
2016-10-04,2.094
2016-10-03,2.084
2016-09-30,2.077
2016-09-29,2.084
2016-09-28,2.065
2016-09-27,2.076
2016-09-26,2.089
2016-09-23,2.071
2016-09-22,2.06
2016-09-21,2.073
2016-09-20,2.096
2016-09-19,2.096
2016-09-16,2.096
2016-09-15,2.088
2016-09-14,2.109
2016-09-13,2.108
2016-09-12,2.077
2016-09-09,2.107
2016-09-08,2.056
2016-09-07,2.051
2016-09-06,2.051
2016-09-02,2.057
2016-09-01,2.066
2016-08-31,2.065
2016-08-30,2.052
2016-08-29,2.048
2016-08-26,2.059
2016-08-25,2.055
2016-08-24,2.052
2016-08-23,2.042
2016-08-22,2.046
2016-08-19,2.045
2016-08-18,2.042
2016-08-17,2.046
2016-08-16,2.05
2016-08-15,2.039
2016-08-12,2.044
2016-08-11,2.043
2016-08-10,2.052
2016-08-09,2.047
2016-08-08,2.047
2016-08-05,2.045
2016-08-04,2.063
2016-08-03,2.064
2016-08-02,2.07
2016-08-01,2.057
2016-07-29,2.045
2016-07-28,2.049
2016-07-27,2.052
2016-07-26,2.05
2016-07-25,2.05
2016-07-22,2.044
2016-07-21,2.053
2016-07-20,2.046
2016-07-19,2.055
2016-07-18,2.052
2016-07-15,2.057
2016-07-14,2.055
2016-07-13,2.066
2016-07-12,2.066
2016-07-11,2.08
2016-07-08,2.087
2016-07-07,2.119
2016-07-06,2.117
2016-07-05,2.129
2016-07-01,2.114
2016-06-30,2.118
2016-06-29,2.138
2016-06-28,2.174
2016-06-27,2.213
2016-06-24,2.173
2016-06-23,2.095
2016-06-22,2.123
2016-06-21,2.119
2016-06-20,2.125
2016-06-17,2.137
2016-06-16,2.13
2016-06-15,2.137
2016-06-14,2.133
2016-06-13,2.129
2016-06-10,2.112
2016-06-09,2.093
2016-06-08,2.089
2016-06-07,2.096
2016-06-06,2.099
2016-06-03,2.109
2016-06-02,2.103
2016-06-01,2.109
2016-05-31,2.111
2016-05-27,2.1
2016-05-26,2.109
2016-05-25,2.108
2016-05-24,2.123
2016-05-23,2.152
2016-05-20,2.147
2016-05-19,2.16
2016-05-18,2.152
2016-05-17,2.153
2016-05-16,2.132
2016-05-13,2.153
2016-05-12,2.135
2016-05-11,2.135
2016-05-10,2.114
2016-05-09,2.141
2016-05-06,2.142
2016-05-05,2.149
2016-05-04,2.149
2016-05-03,2.136
2016-05-02,2.117
2016-04-29,2.125
2016-04-28,2.114
2016-04-27,2.094
2016-04-26,2.098
2016-04-25,2.102
2016-04-22,2.098
2016-04-21,2.098
2016-04-20,2.087
2016-04-19,2.089
2016-04-18,2.095
2016-04-15,2.109
2016-04-14,2.107
2016-04-13,2.107
2016-04-12,2.128
2016-04-11,2.149
2016-04-08,2.143
2016-04-07,2.149
2016-04-06,2.123
2016-04-05,2.146
2016-04-04,2.124
2016-04-01,2.117
2016-03-31,2.13
2016-03-30,2.118
2016-03-29,2.127
2016-03-28,2.146
2016-03-24,2.147
2016-03-23,2.147
2016-03-22,2.133
2016-03-21,2.131
2016-03-18,2.133
2016-03-17,2.143
2016-03-16,2.157
2016-03-15,2.169
2016-03-14,2.165
2016-03-11,2.162
2016-03-10,2.197
2016-03-09,2.198
2016-03-08,2.209
2016-03-07,2.184
2016-03-04,2.186
2016-03-03,2.193
2016-03-02,2.201
2016-03-01,2.21
2016-02-29,2.263
2016-02-26,2.236
2016-02-25,2.231
2016-02-24,2.257
2016-02-23,2.267
2016-02-22,2.238
2016-02-19,2.271
2016-02-18,2.271
2016-02-17,2.26
2016-02-16,2.297
2016-02-12,2.335
2016-02-11,2.381
2016-02-10,2.352
2016-02-09,2.351
2016-02-08,2.35
2016-02-05,2.316
2016-02-04,2.274
2016-02-03,2.277
2016-02-02,2.288
2016-02-01,2.246
2016-01-29,2.236
2016-01-28,2.292
2016-01-27,2.304
2016-01-26,2.279
2016-01-25,2.312
2016-01-22,2.275
2016-01-21,2.322
2016-01-20,2.334
2016-01-19,2.306
2016-01-15,2.308
2016-01-14,2.258
2016-01-13,2.295
2016-01-12,2.238
2016-01-11,2.256
2016-01-08,2.258
2016-01-07,2.233
2016-01-06,2.18
2016-01-05,2.152
2016-01-04,2.156
2015-12-31,2.123
2015-12-30,2.089
2015-12-29,2.074
2015-12-28,2.096
2015-12-24,2.091
2015-12-23,2.088
2015-12-22,2.114
2015-12-21,2.132
2015-12-18,2.149
2015-12-17,2.111
2015-12-16,2.079
2015-12-15,2.109
2015-12-14,2.132
2015-12-11,2.142
2015-12-10,2.1
2015-12-09,2.105
2015-12-08,2.089
2015-12-07,2.075
2015-12-04,2.061
2015-12-03,2.103
2015-12-02,2.073
2015-12-01,2.05
2015-11-30,2.072
2015-11-27,2.048
2015-11-25,2.049
2015-11-24,2.049
2015-11-23,2.051
2015-11-20,2.049
2015-11-19,2.056
2015-11-18,2.054
2015-11-17,2.087
2015-11-16,2.085
2015-11-13,2.116
2015-11-12,2.092
2015-11-11,2.063
2015-11-10,2.056
2015-11-09,2.059
2015-11-06,2.039
2015-11-05,2.038
2015-11-04,2.036
2015-11-03,2.029
2015-11-02,2.034
2015-10-30,2.044
2015-10-29,2.035
2015-10-28,2.034
2015-10-27,2.058
2015-10-26,2.052
2015-10-23,2.049
2015-10-22,2.071
2015-10-21,2.106
2015-10-20,2.093
2015-10-19,2.09
2015-10-16,2.091
2015-10-15,2.1
2015-10-14,2.132
2015-10-13,2.122
2015-10-12,2.107
2015-10-09,2.11
2015-10-08,2.111
2015-10-07,2.13
2015-10-06,2.147
2015-10-05,2.139
2015-10-02,2.178
2015-10-01,2.21
2015-09-30,2.214
2015-09-29,2.242
2015-09-28,2.245
2015-09-25,2.188
2015-09-24,2.187
